Input file reflector
2.5	1.0
2.49605735066	1.06266661678
2.48429158056	1.12434494358
2.46488824294	1.18406227634
2.43815334002	1.24087683705
2.40450849719	1.29389262615
2.36448431371	1.34227355296
2.31871199487	1.38525662139
2.26791339749	1.42216396275
2.21288964578	1.45241352623
2.15450849719	1.47552825815
2.09369065729	1.49114362536
2.03139525976	1.49901336421
1.96860474024	1.49901336421
1.90630934271	1.49114362536
1.84549150281	1.47552825815
1.78711035422	1.45241352623
1.73208660251	1.42216396275
1.68128800513	1.38525662139
1.63551568629	1.34227355296
1.59549150281	1.29389262615
1.56184665998	1.24087683705
1.53511175706	1.18406227634
1.51570841944	1.12434494358
1.50394264934	1.06266661678
1.5	1.0
1.50394264934	0.937333383218
1.51570841944	0.875655056418
1.53511175706	0.815937723658
1.56184665998	0.759123162949
1.59549150281	0.706107373854
1.63551568629	0.657726447036
1.68128800513	0.614743378612
1.73208660251	0.577836037249
1.78711035422	0.547586473767
1.84549150281	0.524471741852
1.90630934271	0.508856374636
1.96860474024	0.500986635786
2.03139525976	0.500986635786
2.09369065729	0.508856374636
2.15450849719	0.524471741852
2.21288964578	0.547586473767
2.26791339749	0.577836037249
2.31871199487	0.614743378612
2.36448431371	0.657726447036
2.40450849719	0.706107373854
2.43815334002	0.759123162949
2.46488824294	0.815937723658
2.48429158056	0.875655056418
2.49605735066	0.937333383218
