Input file reflector
1.0	0.0
0.992114701314	0.125333233564
0.968583161129	0.248689887165
0.929776485888	0.368124552685
0.876306680044	0.481753674102
0.809016994375	0.587785252292
0.728968627421	0.684547105929
0.637423989749	0.770513242776
0.535826794979	0.844327925502
0.425779291565	0.904827052466
0.309016994375	0.951056516295
0.187381314586	0.982287250729
0.0627905195293	0.998026728428
-0.0627905195293	0.998026728428
-0.187381314586	0.982287250729
-0.309016994375	0.951056516295
-0.425779291565	0.904827052466
-0.535826794979	0.844327925502
-0.637423989749	0.770513242776
-0.728968627421	0.684547105929
-0.809016994375	0.587785252292
-0.876306680044	0.481753674102
-0.929776485888	0.368124552685
-0.968583161129	0.248689887165
-0.992114701314	0.125333233564
-1.0	-3.21624529935e-16
-0.992114701314	-0.125333233564
-0.968583161129	-0.248689887165
-0.929776485888	-0.368124552685
-0.876306680044	-0.481753674102
-0.809016994375	-0.587785252292
-0.728968627421	-0.684547105929
-0.637423989749	-0.770513242776
-0.535826794979	-0.844327925502
-0.425779291565	-0.904827052466
-0.309016994375	-0.951056516295
-0.187381314586	-0.982287250729
-0.0627905195293	-0.998026728428
0.0627905195293	-0.998026728428
0.187381314586	-0.982287250729
0.309016994375	-0.951056516295
0.425779291565	-0.904827052466
0.535826794979	-0.844327925502
0.637423989749	-0.770513242776
0.728968627421	-0.684547105929
0.809016994375	-0.587785252292
0.876306680044	-0.481753674102
0.929776485888	-0.368124552685
0.968583161129	-0.248689887165
0.992114701314	-0.125333233564
